station,valid,tmpc,relh,sped,p01m
NYC,2023-01-14 15:23,1.11,63.72,,0.00
NYC,2023-01-14 15:47,1.00,64.23,8.05,T
NYC,2023-01-14 15:51,1.11,63.72,5.75,T
NYC,2023-01-14 16:27,1.11,63.72,12.65,T
NYC,2023-01-14 16:51,1.11,63.72,9.20,T
NYC,2023-01-14 17:51,1.67,60.99,,0.00
NYC,2023-01-14 18:51,2.22,56.18,9.20,0.00
NYC,2023-01-14 19:51,2.22,56.18,4.60,0.00
NYC,2023-01-14 20:51,1.67,56.05,,0.00
NYC,2023-01-14 21:51,1.11,58.56,,0.00
NYC,2023-01-14 22:51,0.56,57.93,10.35,0.00
NYC,2023-01-14 23:51,0.56,57.93,11.50,0.00
NYC,2023-01-15 00:51,0.00,60.55,13.80,0.00
NYC,2023-01-15 01:51,0.00,60.55,8.05,0.00
NYC,2023-01-15 02:51,0.00,60.55,9.20,0.00
NYC,2023-01-15 03:51,0.00,60.55,9.20,0.00
NYC,2023-01-15 04:51,-0.61,63.31,14.95,0.00
NYC,2023-01-15 05:51,-0.61,63.31,11.50,0.00
NYC,2023-01-15 06:51,-0.61,60.92,10.35,0.00
NYC,2023-01-15 07:07,-0.61,60.92,16.10,0.00
NYC,2023-01-15 07:51,-0.61,60.92,13.80,0.00
NYC,2023-01-15 08:01,-0.61,63.31,12.65,0.00
NYC,2023-01-15 08:51,-1.11,63.18,8.05,0.00
NYC,2023-01-15 09:51,-1.11,63.18,13.80,0.00
NYC,2023-01-15 10:51,-1.11,63.18,6.90,0.00
NYC,2023-01-15 11:51,-0.61,63.31,8.05,0.00
NYC,2023-01-15 12:51,-1.11,65.66,5.75,0.00
NYC,2023-01-15 13:51,-0.61,63.31,4.60,0.00
NYC,2023-01-15 14:51,0.56,57.93,10.35,0.00
NYC,2023-01-15 15:51,1.67,53.49,11.50,0.00
NYC,2023-01-15 16:51,2.22,51.61,11.50,0.00
NYC,2023-01-15 17:51,4.44,42.62,,0.00
NYC,2023-01-15 18:51,4.44,37.44,9.20,0.00
NYC,2023-01-15 19:51,5.00,35.88,13.80,0.00
NYC,2023-01-15 20:51,5.00,34.50,6.90,0.00
NYC,2023-01-15 21:51,3.89,37.29,6.90,0.00
NYC,2023-01-15 22:51,3.33,35.35,6.90,0.00
NYC,2023-01-15 23:51,2.78,35.20,6.90,0.00
NYC,2023-01-16 00:51,2.22,36.62,8.05,0.00
NYC,2023-01-16 01:51,1.67,36.14,13.80,0.00
NYC,2023-01-16 02:51,1.11,37.76,11.50,0.00
NYC,2023-01-16 03:51,0.56,39.14,9.20,0.00
NYC,2023-01-16 04:51,0.00,40.92,10.35,0.00
NYC,2023-01-16 05:51,-0.61,42.78,14.95,0.00
NYC,2023-01-16 06:51,-1.11,42.62,8.05,0.00
NYC,2023-01-16 07:51,-1.11,42.62,11.50,0.00
NYC,2023-01-16 08:51,-1.11,42.62,,0.00
NYC,2023-01-16 09:51,-1.11,42.62,4.60,0.00
NYC,2023-01-16 10:51,-1.72,48.72,8.05,0.00
NYC,2023-01-16 11:51,-1.72,48.72,4.60,0.00
NYC,2023-01-16 12:51,-1.72,48.72,8.05,0.00
NYC,2023-01-16 13:51,-1.72,48.72,9.20,0.00
NYC,2023-01-16 14:51,-0.61,42.78,6.90,0.00
NYC,2023-01-16 15:51,1.11,37.76,4.60,0.00
NYC,2023-01-16 16:51,2.78,32.20,10.35,0.00
NYC,2023-01-16 17:51,5.00,28.67,8.05,0.00
NYC,2023-01-16 18:51,6.67,21.36,9.20,0.00
NYC,2023-01-16 19:51,8.33,20.19,4.60,0.00
NYC,2023-01-16 20:51,8.89,19.37,5.75,0.00
NYC,2023-01-16 21:51,7.78,20.89,9.20,0.00
NYC,2023-01-16 22:51,6.67,23.38,8.05,0.00
NYC,2023-01-16 23:51,6.11,24.39,5.75,0.00
NYC,2023-01-17 00:51,5.56,25.24,6.90,0.00
NYC,2023-01-17 01:51,5.00,25.29,8.05,0.00
NYC,2023-01-17 02:51,4.44,28.75,6.90,0.00
NYC,2023-01-17 03:51,3.33,35.35,5.75,0.00
NYC,2023-01-17 04:51,3.33,35.35,4.60,0.00
NYC,2023-01-17 05:51,2.78,38.44,5.75,0.00
NYC,2023-01-17 06:51,2.78,38.44,8.05,0.00
NYC,2023-01-17 07:51,2.22,39.99,6.90,0.00
NYC,2023-01-17 08:51,2.22,38.10,4.60,0.00
NYC,2023-01-17 09:51,2.22,36.62,5.75,0.00
NYC,2023-01-17 10:51,2.22,36.62,3.45,0.00
NYC,2023-01-17 11:51,2.22,35.03,0.00,0.00
NYC,2023-01-17 12:51,2.78,33.52,0.00,0.00
NYC,2023-01-17 13:51,4.44,31.42,5.75,0.00
NYC,2023-01-17 14:51,6.11,27.48,0.00,0.00
NYC,2023-01-17 15:51,6.11,25.50,0.00,0.00
NYC,2023-01-17 16:51,6.67,26.73,3.45,0.00
NYC,2023-01-17 17:51,7.78,27.15,0.00,0.00
NYC,2023-01-17 18:51,7.78,24.86,6.90,0.00
NYC,2023-01-17 19:51,8.33,22.89,0.00,0.00
NYC,2023-01-17 20:29,8.33,25.02,6.90,0.00
NYC,2023-01-17 20:51,7.78,29.63,3.45,T
NYC,2023-01-17 21:51,8.33,28.64,0.00,T
NYC,2023-01-17 21:59,8.33,28.64,4.60,0.00
NYC,2023-01-17 22:07,7.78,32.30,0.00,0.00
NYC,2023-01-17 22:51,8.33,31.22,4.60,0.00
NYC,2023-01-17 23:20,8.33,31.11,4.60,0.00
NYC,2023-01-17 23:39,8.33,31.11,3.45,0.00
NYC,2023-01-17 23:49,8.00,31.28,3.45,0.00
NYC,2023-01-17 23:51,8.33,32.59,0.00,0.00
NYC,2023-01-18 00:51,7.78,36.72,5.75,0.00
NYC,2023-01-18 01:51,7.78,39.96,3.45,0.00
NYC,2023-01-18 02:51,7.78,41.84,3.45,0.00
NYC,2023-01-18 03:51,7.22,43.46,0.00,0.00
NYC,2023-01-18 04:51,7.22,47.23,3.45,0.00
NYC,2023-01-18 05:51,7.22,51.08,6.90,0.00
NYC,2023-01-18 06:51,6.67,62.21,6.90,0.25
NYC,2023-01-18 07:51,6.67,78.66,6.90,1.02
NYC,2023-01-18 08:51,7.22,68.05,4.60,0.00
NYC,2023-01-18 09:51,6.67,72.99,5.75,0.00
NYC,2023-01-18 10:51,7.22,73.37,9.20,0.00
NYC,2023-01-18 11:51,7.78,73.18,6.90,0.00
NYC,2023-01-18 12:51,8.33,73.85,5.75,0.00
NYC,2023-01-18 13:51,8.89,70.85,9.20,0.00
NYC,2023-01-18 14:51,9.44,65.62,8.05,0.00
NYC,2023-01-18 15:51,10.00,58.44,11.50,0.00
NYC,2023-01-18 16:51,10.56,51.81,14.95,0.00
NYC,2023-01-18 17:51,10.56,49.98,6.90,0.00
NYC,2023-01-18 18:51,11.11,46.25,8.05,0.00
NYC,2023-01-18 19:51,11.11,46.25,9.20,0.00
NYC,2023-01-18 20:51,11.11,46.25,8.05,0.00
NYC,2023-01-18 21:51,10.00,49.81,5.75,0.00
NYC,2023-01-18 22:51,9.44,51.89,9.20,0.00
NYC,2023-01-18 23:51,9.44,51.89,8.05,0.00
NYC,2023-01-19 00:51,9.44,51.89,9.20,0.00
NYC,2023-01-19 01:51,8.33,55.94,6.90,0.00
NYC,2023-01-19 02:51,8.33,55.94,5.75,0.00
NYC,2023-01-19 03:51,7.78,57.87,4.60,0.00
NYC,2023-01-19 04:51,7.22,60.11,5.75,0.00
NYC,2023-01-19 05:51,6.67,59.50,0.00,0.00
NYC,2023-01-19 06:51,6.11,62.06,3.45,0.00
NYC,2023-01-19 07:51,6.11,64.88,4.60,0.00
NYC,2023-01-19 08:51,6.11,64.88,5.75,0.00
NYC,2023-01-19 09:51,5.56,67.17,0.00,0.00
NYC,2023-01-19 10:51,5.56,64.24,,0.00
NYC,2023-01-19 11:51,5.56,67.17,0.00,0.00
NYC,2023-01-19 12:51,6.11,62.06,3.45,0.00
NYC,2023-01-19 13:51,5.56,76.04,3.45,T
NYC,2023-01-19 14:51,5.00,85.54,9.20,1.02
NYC,2023-01-19 15:51,4.44,89.27,4.60,1.78
NYC,2023-01-19 16:26,5.00,88.97,5.75,0.76
NYC,2023-01-19 16:47,5.00,86.89,3.45,1.02
NYC,2023-01-19 16:51,5.00,88.62,0.00,1.02
NYC,2023-01-19 17:19,5.00,88.62,0.00,0.25
NYC,2023-01-19 17:38,5.00,88.62,5.75,0.76
NYC,2023-01-19 17:51,5.00,88.62,5.75,1.02
NYC,2023-01-19 18:00,5.00,88.62,,0.25
NYC,2023-01-19 18:29,5.00,92.52,5.75,0.76
NYC,2023-01-19 18:49,5.00,93.24,,1.02
NYC,2023-01-19 18:51,5.00,88.62,,1.02
NYC,2023-01-19 19:39,5.00,92.52,4.60,T
NYC,2023-01-19 19:46,5.00,93.24,4.60,0.25
NYC,2023-01-19 19:51,5.00,88.62,0.00,0.25
NYC,2023-01-19 20:51,5.00,92.52,8.05,6.10
NYC,2023-01-19 21:01,5.00,88.62,10.35,T
NYC,2023-01-19 21:51,4.44,92.48,6.90,0.51
NYC,2023-01-19 22:51,5.00,92.52,5.75,0.76
NYC,2023-01-19 23:49,5.00,93.24,8.05,0.25
NYC,2023-01-19 23:51,5.00,92.52,6.90,0.25
NYC,2023-01-19 23:59,5.00,92.52,4.60,T
NYC,2023-01-20 00:16,4.44,96.55,6.90,0.51
NYC,2023-01-20 00:58,5.00,92.52,5.75,0.25
NYC,2023-01-20 01:37,5.00,92.52,5.75,1.52
NYC,2023-01-20 01:45,5.00,93.24,5.75,1.78
NYC,2023-01-20 01:51,5.00,92.52,5.75,1.78
NYC,2023-01-20 01:58,5.00,92.52,8.05,0.25
NYC,2023-01-20 02:13,5.00,92.52,5.75,1.52
NYC,2023-01-20 02:28,5.00,92.52,3.45,3.56
NYC,2023-01-20 02:33,5.00,92.52,4.60,3.81
NYC,2023-01-20 02:49,5.00,93.24,0.00,4.32
NYC,2023-01-20 02:51,5.00,92.52,3.45,4.32
NYC,2023-01-20 03:51,5.00,92.52,6.90,1.27
NYC,2023-01-20 04:51,5.00,92.52,4.60,0.00
NYC,2023-01-20 05:51,5.00,95.82,0.00,0.00
NYC,2023-01-20 06:49,6.00,86.99,8.05,0.00
NYC,2023-01-20 06:51,5.56,88.67,6.90,0.00
NYC,2023-01-20 07:17,5.00,92.52,3.45,T
NYC,2023-01-20 07:51,5.00,92.52,0.00,T
NYC,2023-01-20 08:51,4.44,92.48,3.45,0.00
NYC,2023-01-20 09:51,5.00,88.62,4.60,0.00
NYC,2023-01-20 10:51,5.00,88.62,0.00,0.00
NYC,2023-01-20 11:12,4.44,89.27,0.00,0.00
NYC,2023-01-20 11:51,5.00,85.54,0.00,0.00
NYC,2023-01-20 12:51,5.56,81.98,5.75,0.00
NYC,2023-01-20 13:51,6.67,72.99,4.60,0.00
NYC,2023-01-20 14:51,7.78,65.52,9.20,0.00
NYC,2023-01-20 15:51,8.33,58.47,14.95,0.00
NYC,2023-01-20 16:51,9.44,51.89,10.35,0.00
NYC,2023-01-20 17:51,8.33,55.94,10.35,T
NYC,2023-01-20 18:51,7.78,62.71,10.35,T
NYC,2023-01-20 19:51,8.33,55.94,8.05,T
NYC,2023-01-20 20:51,8.33,53.50,11.50,0.00
NYC,2023-01-20 21:51,8.33,53.50,8.05,0.00
NYC,2023-01-20 22:51,7.78,55.36,8.05,0.00
NYC,2023-01-20 23:51,7.22,57.50,6.90,0.00
NYC,2023-01-21 00:51,6.67,59.50,5.75,0.00
NYC,2023-01-21 01:51,6.67,57.37,8.05,0.00
NYC,2023-01-21 02:51,6.67,57.37,8.05,0.00
NYC,2023-01-21 03:51,6.11,59.83,8.05,0.00
NYC,2023-01-21 04:51,6.11,59.83,,0.00
NYC,2023-01-21 05:51,5.00,64.63,3.45,T
NYC,2023-01-21 06:51,4.44,62.15,4.60,0.00
NYC,2023-01-21 07:51,4.44,57.47,9.20,0.00
NYC,2023-01-21 08:51,3.89,54.77,13.80,0.00
NYC,2023-01-21 09:51,3.33,54.60,13.80,0.00
NYC,2023-01-21 10:51,3.33,57.18,,0.00
NYC,2023-01-21 11:51,3.33,57.18,5.75,0.00
NYC,2023-01-21 12:51,3.33,57.18,3.45,0.00
NYC,2023-01-21 13:51,3.33,59.36,6.90,0.00
NYC,2023-01-21 14:51,3.89,56.86,6.90,0.00
NYC,2023-01-21 15:51,4.44,52.88,3.45,0.00
NYC,2023-01-21 16:51,4.44,52.88,0.00,0.00
NYC,2023-01-21 17:51,4.44,52.88,3.45,0.00
NYC,2023-01-21 18:51,4.44,52.88,4.60,0.00
NYC,2023-01-21 19:51,4.44,52.88,4.60,0.00
NYC,2023-01-21 20:51,3.89,54.77,3.45,0.00
NYC,2023-01-21 21:51,3.33,57.18,,0.00
NYC,2023-01-21 22:51,3.33,54.60,3.45,0.00
NYC,2023-01-21 23:51,3.33,54.39,8.05,0.00
NYC,2023-01-22 00:51,3.33,54.60,4.60,0.00
NYC,2023-01-22 01:51,3.33,54.60,3.45,0.00
NYC,2023-01-22 02:51,2.78,56.57,0.00,0.00
NYC,2023-01-22 03:51,2.78,56.57,5.75,0.00
NYC,2023-01-22 04:51,2.78,56.57,8.05,0.00
NYC,2023-01-22 05:51,2.78,56.57,3.45,0.00
NYC,2023-01-22 06:51,2.78,59.24,4.60,0.00
NYC,2023-01-22 07:51,2.78,59.24,9.20,0.00
NYC,2023-01-22 08:51,2.78,56.57,5.75,0.00
NYC,2023-01-22 09:51,2.22,58.85,3.45,0.00
NYC,2023-01-22 10:51,2.78,56.57,0.00,0.00
NYC,2023-01-22 11:51,2.78,56.57,,0.00
NYC,2023-01-22 12:51,3.33,54.60,,0.00
NYC,2023-01-22 13:51,3.33,57.18,0.00,0.00
NYC,2023-01-22 14:51,3.89,54.77,0.00,0.00
NYC,2023-01-22 15:51,4.44,52.88,8.05,0.00
NYC,2023-01-22 16:51,5.56,50.42,0.00,0.00
NYC,2023-01-22 17:51,5.56,50.42,0.00,0.00
NYC,2023-01-22 18:51,5.00,52.61,3.45,0.00
NYC,2023-01-22 19:51,4.44,57.47,3.45,0.00
NYC,2023-01-22 20:51,5.00,61.79,,0.00
NYC,2023-01-22 21:19,5.00,61.79,6.90,0.00
NYC,2023-01-22 21:49,4.00,69.88,5.75,T
NYC,2023-01-22 21:51,4.44,69.96,4.60,T
NYC,2023-01-22 22:51,3.89,79.17,5.75,0.51
NYC,2023-01-22 23:44,3.33,88.83,5.75,0.76
NYC,2023-01-22 23:49,3.00,93.14,5.75,1.02
NYC,2023-01-22 23:51,3.33,89.53,5.75,1.02
NYC,2023-01-23 00:00,3.33,89.53,0.00,0.25
NYC,2023-01-23 00:19,3.33,92.42,3.45,1.02
NYC,2023-01-23 00:26,3.33,89.53,3.45,1.27
NYC,2023-01-23 00:46,3.00,93.14,4.60,2.54
NYC,2023-01-23 00:51,3.33,89.53,4.60,2.79
NYC,2023-01-23 01:02,3.33,92.78,4.60,0.76
NYC,2023-01-23 01:15,3.33,92.78,3.45,1.02
NYC,2023-01-23 01:51,3.33,92.78,5.75,1.78
NYC,2023-01-23 02:51,3.33,89.53,9.20,1.02
NYC,2023-01-23 03:21,3.33,92.78,8.05,0.76
NYC,2023-01-23 03:51,3.33,89.53,5.75,2.03
NYC,2023-01-23 04:27,3.33,92.78,8.05,1.78
NYC,2023-01-23 04:39,3.33,92.78,6.90,2.79
NYC,2023-01-23 04:49,3.00,93.14,8.05,3.30
NYC,2023-01-23 04:51,3.33,92.78,8.05,3.30
NYC,2023-01-23 05:16,3.33,92.78,6.90,1.52
NYC,2023-01-23 05:30,3.33,92.78,8.05,2.54
NYC,2023-01-23 05:51,2.78,92.76,6.90,3.30
NYC,2023-01-23 06:13,3.33,92.78,5.75,0.76
NYC,2023-01-23 06:35,2.78,92.76,5.75,1.52
NYC,2023-01-23 06:51,3.33,92.78,6.90,1.78
NYC,2023-01-23 07:51,3.33,92.78,9.20,0.25
NYC,2023-01-23 08:06,3.33,92.78,8.05,0.25
NYC,2023-01-23 08:25,3.33,92.78,8.05,0.25
NYC,2023-01-23 08:51,3.33,92.78,10.35,0.51
NYC,2023-01-23 09:21,3.89,92.45,4.60,0.00
NYC,2023-01-23 09:40,3.89,92.45,3.45,0.00
NYC,2023-01-23 09:51,3.33,92.78,5.75,0.25
NYC,2023-01-23 10:06,3.33,92.78,5.75,T
NYC,2023-01-23 10:51,3.33,92.78,6.90,0.25
NYC,2023-01-23 11:39,3.33,89.53,9.20,0.25
NYC,2023-01-23 11:51,3.33,89.53,5.75,0.25
NYC,2023-01-23 12:51,3.33,89.53,3.45,T
NYC,2023-01-23 13:51,3.89,85.76,9.20,0.25
NYC,2023-01-23 14:11,3.89,88.87,0.00,T
NYC,2023-01-23 14:34,3.89,88.87,5.75,T
NYC,2023-01-23 14:51,3.89,88.87,0.00,0.25
NYC,2023-01-23 15:03,3.89,88.87,5.75,0.25
NYC,2023-01-23 15:27,3.33,92.78,8.05,0.51
NYC,2023-01-23 15:51,3.33,89.53,9.20,1.02
NYC,2023-01-23 16:51,2.78,88.78,8.05,0.76
NYC,2023-01-23 17:51,3.33,89.53,,0.25
NYC,2023-01-23 18:31,2.22,89.09,6.90,0.51
NYC,2023-01-23 18:43,2.22,92.35,9.20,0.76
NYC,2023-01-23 18:51,2.22,89.09,8.05,0.76
NYC,2023-01-23 19:31,2.22,92.35,4.60,0.51
NYC,2023-01-23 19:53,2.78,88.78,10.35,0.25
NYC,2023-01-23 20:14,2.78,85.64,5.75,0.51
NYC,2023-01-23 20:51,3.33,82.66,6.90,0.51
NYC,2023-01-23 21:51,3.33,79.08,6.90,T
NYC,2023-01-23 22:51,3.33,67.20,16.10,0.00
NYC,2023-01-23 23:51,2.78,64.38,10.35,0.00
NYC,2023-01-24 00:42,2.22,66.97,6.90,0.00
NYC,2023-01-24 00:51,2.22,66.97,,0.00
NYC,2023-01-24 01:58,2.22,66.97,10.35,0.00
NYC,2023-01-24 02:51,2.22,63.98,6.90,0.00
NYC,2023-01-24 03:17,2.22,61.62,14.95,0.00
NYC,2023-01-24 03:51,2.22,58.85,9.20,0.00
NYC,2023-01-24 04:42,2.22,61.62,5.75,0.00
NYC,2023-01-24 04:51,2.22,61.62,8.05,0.00
NYC,2023-01-24 05:12,2.22,56.18,8.05,0.00
NYC,2023-01-24 05:51,1.67,58.22,9.20,0.00
NYC,2023-01-24 06:51,2.22,56.18,5.75,0.00
NYC,2023-01-24 07:51,2.22,56.18,8.05,0.00
NYC,2023-01-24 08:51,2.78,54.01,4.60,0.00
NYC,2023-01-24 09:51,2.78,56.57,4.60,0.00
NYC,2023-01-24 10:51,2.78,59.24,6.90,0.00
NYC,2023-01-24 11:51,2.78,59.24,6.90,0.00
NYC,2023-01-24 12:51,2.78,56.57,0.00,0.00
NYC,2023-01-24 13:51,2.78,59.24,6.90,0.00
NYC,2023-01-24 14:51,3.89,52.30,5.75,0.00
NYC,2023-01-24 15:51,5.56,48.56,3.45,0.00
NYC,2023-01-24 16:51,6.67,42.95,13.80,0.00
NYC,2023-01-24 17:51,7.22,43.46,9.20,0.00
NYC,2023-01-24 18:51,7.22,45.12,13.80,0.00
NYC,2023-01-24 19:51,7.22,43.46,9.20,0.00
NYC,2023-01-24 20:51,5.56,44.27,8.05,0.00
NYC,2023-01-24 21:51,5.00,46.19,6.90,0.00
NYC,2023-01-24 22:51,5.00,48.39,8.05,0.00
NYC,2023-01-24 23:51,5.00,48.39,5.75,0.00
NYC,2023-01-25 00:51,4.44,48.21,8.05,0.00
NYC,2023-01-25 01:51,4.44,48.21,3.45,0.00
NYC,2023-01-25 02:51,4.44,48.21,4.60,0.00
NYC,2023-01-25 03:51,3.89,52.30,,0.00
NYC,2023-01-25 04:51,3.89,48.06,6.90,0.00
NYC,2023-01-25 05:51,3.33,50.18,4.60,0.00
NYC,2023-01-25 06:51,2.78,51.99,3.45,0.00
NYC,2023-01-25 07:51,2.78,51.99,3.45,0.00
NYC,2023-01-25 08:51,2.22,54.08,0.00,0.00
NYC,2023-01-25 09:51,2.22,54.08,3.45,0.00
NYC,2023-01-25 10:51,2.22,54.08,0.00,0.00
NYC,2023-01-25 11:51,2.22,56.18,5.75,0.00
NYC,2023-01-25 12:51,2.78,56.57,5.75,0.00
NYC,2023-01-25 13:51,2.78,61.50,0.00,0.00
NYC,2023-01-25 14:51,3.89,54.77,6.90,0.00
NYC,2023-01-25 15:51,4.44,50.50,9.20,0.00
NYC,2023-01-25 16:51,4.44,54.90,0.00,0.00
NYC,2023-01-25 17:51,4.44,59.65,5.75,0.00
NYC,2023-01-25 18:23,3.33,72.93,3.45,T
NYC,2023-01-25 18:49,2.00,86.59,6.90,0.51
NYC,2023-01-25 18:58,2.22,85.23,4.60,0.25
NYC,2023-01-25 19:06,1.67,88.33,5.75,0.51
NYC,2023-01-25 19:14,1.67,88.33,8.05,0.76
NYC,2023-01-25 19:24,1.67,92.32,6.90,1.02
NYC,2023-01-25 19:51,2.22,92.35,9.20,1.27
NYC,2023-01-25 20:51,2.78,92.76,,0.25
NYC,2023-01-25 21:15,3.33,89.53,,0.25
NYC,2023-01-25 21:49,4.00,86.79,10.35,0.25
NYC,2023-01-25 21:51,3.89,88.87,9.20,0.25
NYC,2023-01-25 22:51,6.11,88.71,9.20,0.25
NYC,2023-01-25 23:18,6.67,88.77,6.90,T
NYC,2023-01-25 23:35,6.67,88.77,4.60,0.51
NYC,2023-01-25 23:48,7.00,87.09,5.75,1.27
NYC,2023-01-25 23:51,6.67,88.77,8.05,1.52
NYC,2023-01-26 00:51,8.33,89.92,12.65,5.08
NYC,2023-01-26 01:01,8.33,93.06,,0.51
NYC,2023-01-26 01:21,9.44,89.67,,1.52
NYC,2023-01-26 01:35,10.00,92.80,,3.30
NYC,2023-01-26 01:49,10.00,93.50,8.05,5.33
NYC,2023-01-26 01:51,10.00,92.80,11.50,5.33
NYC,2023-01-26 01:59,10.56,92.14,3.45,T
NYC,2023-01-26 02:14,10.56,96.00,8.05,1.27
NYC,2023-01-26 02:24,11.11,92.86,4.60,2.79
NYC,2023-01-26 02:32,11.11,92.86,12.65,3.56
NYC,2023-01-26 02:51,11.11,92.86,6.90,3.81
NYC,2023-01-26 03:19,11.67,92.89,11.50,1.52
NYC,2023-01-26 03:27,11.67,92.89,10.35,2.54
NYC,2023-01-26 03:51,12.22,89.88,12.65,2.79
NYC,2023-01-26 04:51,12.22,92.92,5.75,1.27
NYC,2023-01-26 05:30,12.78,92.95,8.05,2.03
NYC,2023-01-26 05:39,12.78,93.29,5.75,2.29
NYC,2023-01-26 05:51,12.78,93.29,6.90,2.79
NYC,2023-01-26 06:40,13.33,93.32,6.90,0.76
NYC,2023-01-26 06:51,13.33,93.32,4.60,1.02
NYC,2023-01-26 07:01,13.33,93.32,0.00,0.51
NYC,2023-01-26 07:15,13.33,90.29,8.05,1.27
NYC,2023-01-26 07:23,12.78,96.42,6.90,5.59
NYC,2023-01-26 07:30,12.22,92.92,3.45,6.35
NYC,2023-01-26 07:49,12.00,93.60,13.80,7.62
NYC,2023-01-26 07:51,11.67,92.89,8.05,7.62
NYC,2023-01-26 08:03,11.67,89.18,4.60,T
NYC,2023-01-26 08:51,10.56,89.09,9.20,T
NYC,2023-01-26 09:13,10.56,82.62,5.75,T
NYC,2023-01-26 09:51,10.00,82.86,8.05,T
NYC,2023-01-26 10:39,8.89,86.28,8.05,0.00
NYC,2023-01-26 10:51,8.89,82.72,5.75,0.00
NYC,2023-01-26 11:51,8.33,73.85,,0.00
NYC,2023-01-26 12:08,7.78,62.71,12.65,0.00
NYC,2023-01-26 12:51,7.22,62.83,10.35,0.00
NYC,2023-01-26 13:51,6.67,62.21,6.90,0.00
NYC,2023-01-26 14:51,6.67,59.50,6.90,0.00
NYC,2023-01-26 15:51,6.67,54.85,11.50,0.00
NYC,2023-01-26 16:51,6.67,54.85,9.20,0.00
NYC,2023-01-26 17:51,6.67,48.88,8.05,0.00
NYC,2023-01-26 18:51,6.67,48.88,13.80,0.00
NYC,2023-01-26 19:51,6.67,46.70,17.25,0.00
NYC,2023-01-26 20:51,6.67,46.70,9.20,0.00
NYC,2023-01-26 21:51,6.11,46.91,9.20,0.00
NYC,2023-01-26 22:51,6.11,48.70,4.60,0.00
NYC,2023-01-26 23:51,6.11,46.91,13.80,0.00
NYC,2023-01-27 00:51,5.56,50.42,0.00,0.00
NYC,2023-01-27 01:51,5.56,50.42,6.90,0.00
NYC,2023-01-27 02:51,5.00,52.61,10.35,0.00
NYC,2023-01-27 03:51,5.00,52.61,11.50,0.00
NYC,2023-01-27 04:51,5.00,52.61,12.65,0.00
NYC,2023-01-27 05:51,4.44,57.47,6.90,0.00
NYC,2023-01-27 06:51,3.33,62.14,3.45,0.00
NYC,2023-01-27 07:51,3.33,62.14,11.50,0.00
NYC,2023-01-27 08:51,2.78,61.50,4.60,0.00
NYC,2023-01-27 09:51,2.22,63.98,4.60,0.00
NYC,2023-01-27 10:51,2.22,63.98,0.00,0.00
NYC,2023-01-27 11:51,2.22,66.97,0.00,0.00
NYC,2023-01-27 12:51,2.78,66.82,0.00,0.00
NYC,2023-01-27 13:51,2.78,66.82,6.90,0.00
NYC,2023-01-27 14:51,3.89,56.86,4.60,0.00
NYC,2023-01-27 15:51,3.89,52.30,8.05,0.00
NYC,2023-01-27 16:51,4.44,57.47,9.20,0.00
NYC,2023-01-27 17:51,5.00,50.67,9.20,0.00
NYC,2023-01-27 18:51,5.00,46.19,8.05,0.00
NYC,2023-01-27 19:51,5.00,40.83,10.35,0.00
NYC,2023-01-27 20:51,5.00,40.83,6.90,0.00
NYC,2023-01-27 21:51,5.00,42.44,3.45,0.00
NYC,2023-01-27 22:51,3.89,45.87,5.75,0.00
NYC,2023-01-27 23:51,3.33,50.18,4.60,0.00
NYC,2023-01-28 00:51,3.33,47.89,6.90,0.00
NYC,2023-01-28 01:51,3.33,50.18,,0.00
NYC,2023-01-28 02:51,3.33,47.89,6.90,0.00
NYC,2023-01-28 03:51,2.78,43.99,5.75,0.00
NYC,2023-01-28 04:51,2.78,43.99,3.45,0.00
NYC,2023-01-28 05:51,2.78,43.99,6.90,0.00
NYC,2023-01-28 06:51,3.33,42.46,4.60,0.00
NYC,2023-01-28 07:51,3.89,44.14,,0.00
NYC,2023-01-28 08:51,3.89,48.06,12.65,0.00
NYC,2023-01-28 09:51,3.89,49.93,4.60,0.00
NYC,2023-01-28 10:51,3.89,49.93,8.05,0.00
NYC,2023-01-28 11:51,3.89,49.93,6.90,0.00
NYC,2023-01-28 12:51,3.33,54.60,5.75,0.00
NYC,2023-01-28 13:51,3.89,54.77,6.90,0.00
NYC,2023-01-28 14:51,5.56,50.42,11.50,0.00
NYC,2023-01-28 15:51,7.22,45.12,10.35,0.00
NYC,2023-01-28 16:51,9.44,40.77,6.90,0.00
NYC,2023-01-28 17:51,10.56,33.01,12.65,0.00
NYC,2023-01-28 18:51,10.56,33.01,5.75,0.00
NYC,2023-01-28 19:51,10.56,33.01,6.90,0.00
NYC,2023-01-28 20:51,10.56,31.52,6.90,0.00
NYC,2023-01-28 21:51,10.00,34.39,5.75,0.00
NYC,2023-01-28 22:51,10.00,34.39,0.00,0.00
NYC,2023-01-28 23:51,10.00,39.14,6.90,0.00
NYC,2023-01-29 00:51,10.00,40.62,9.20,0.00
NYC,2023-01-29 01:51,10.00,40.62,6.90,0.00
NYC,2023-01-29 02:51,9.44,42.32,8.05,0.00
NYC,2023-01-29 03:51,10.00,40.62,4.60,0.00
NYC,2023-01-29 04:51,9.44,42.32,6.90,0.00
NYC,2023-01-29 05:51,8.89,43.77,4.60,0.00
NYC,2023-01-29 06:51,8.33,45.62,8.05,0.00
